"OI","annotation_id","annotator","comparison_2020_2021","comparison_2021_2022","comparison_2022_2023","comparison_2023_2024","created_at","id","lead_time","link_2020","link_2021","link_2022","link_2023","link_2024","ref","updated_at","zustand2020","zustand2021","zustand2022","zustand2023","zustand2024"
"DENW04AL10009sLo",5849,"12","","","","","2025-09-29T07:02:34.439609Z",800,4.698,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=728&height=879&bbox=416551.892%2C5727406.219%2C416563.149%2C5727419.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=728&height=879&bbox=416551.892%2C5727406.219%2C416563.149%2C5727419.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=728&height=879&bbox=416551.892%2C5727406.219%2C416563.149%2C5727419.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=728&height=879&bbox=416551.892%2C5727406.219%2C416563.149%2C5727419.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=728&height=879&bbox=416551.892%2C5727406.219%2C416563.149%2C5727419.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014234781265258,"2025-09-29T07:02:34.439634Z","","","","",""
"DENW34AL0002j1P0",5850,"12","","","","","2025-09-29T07:03:13.920681Z",801,38.056,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=959&height=667&bbox=322711.737%2C5730208.796%2C322722.4%2C5730216.215&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=959&height=667&bbox=322711.737%2C5730208.796%2C322722.4%2C5730216.215&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=959&height=667&bbox=322711.737%2C5730208.796%2C322722.4%2C5730216.215&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=959&height=667&bbox=322711.737%2C5730208.796%2C322722.4%2C5730216.215&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=959&height=667&bbox=322711.737%2C5730208.796%2C322722.4%2C5730216.215&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014235377311706,"2025-09-29T07:03:13.920712Z","","","","",""
"DENW06AL0003vswH",5851,"12","","","","","2025-09-29T07:03:17.802106Z",802,2.417,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=665&height=962&bbox=387232.433%2C5688115.134%2C387236.97%2C5688121.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=665&height=962&bbox=387232.433%2C5688115.134%2C387236.97%2C5688121.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=665&height=962&bbox=387232.433%2C5688115.134%2C387236.97%2C5688121.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=665&height=962&bbox=387232.433%2C5688115.134%2C387236.97%2C5688121.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=665&height=962&bbox=387232.433%2C5688115.134%2C387236.97%2C5688121.698&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014249682426452,"2025-09-29T07:03:17.802126Z","","","","",""
"DENW02AL1000EgZm",5852,"12","","","","","2025-09-29T07:04:31.063068Z",803,71.728,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=539&height=1188&bbox=382915.974%2C5707450.074%2C382921.964%2C5707463.294&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=539&height=1188&bbox=382915.974%2C5707450.074%2C382921.964%2C5707463.294&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=539&height=1188&bbox=382915.974%2C5707450.074%2C382921.964%2C5707463.294&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=539&height=1188&bbox=382915.974%2C5707450.074%2C382921.964%2C5707463.294&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=539&height=1188&bbox=382915.974%2C5707450.074%2C382921.964%2C5707463.294&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014251470565795,"2025-09-29T07:04:31.063090Z","","","","",""
"DENW52AL00fwroft",5853,"12","","","","","2025-09-29T07:04:44.545102Z",804,11.972,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=809&height=791&bbox=385074.813%2C5717120.461%2C385081.221%2C5717126.724&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=809&height=791&bbox=385074.813%2C5717120.461%2C385081.221%2C5717126.724&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=809&height=791&bbox=385074.813%2C5717120.461%2C385081.221%2C5717126.724&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=809&height=791&bbox=385074.813%2C5717120.461%2C385081.221%2C5717126.724&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=809&height=791&bbox=385074.813%2C5717120.461%2C385081.221%2C5717126.724&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014258623123168,"2025-09-29T07:04:44.545120Z","","","","",""
"DENW03AL0003vfzV",5854,"12","","","","","2025-09-29T07:04:58.037875Z",805,12.06,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=782&height=818&bbox=395342.482%2C5691781.008%2C395358.268%2C5691797.51230525&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=782&height=818&bbox=395342.482%2C5691781.008%2C395358.268%2C5691797.51230525&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=782&height=818&bbox=395342.482%2C5691781.008%2C395358.268%2C5691797.51230525&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=782&height=818&bbox=395342.482%2C5691781.008%2C395358.268%2C5691797.51230525&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=782&height=818&bbox=395342.482%2C5691781.008%2C395358.268%2C5691797.51230525&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014261007308959,"2025-09-29T07:04:58.037894Z","","","","",""
"DENW01AL10005Ibg",5855,"12","","","","","2025-09-29T07:05:11.045203Z",806,11.563,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=770&height=832&bbox=370949.915%2C5706671.219%2C370964.334%2C5706686.803&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=770&height=832&bbox=370949.915%2C5706671.219%2C370964.334%2C5706686.803&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=770&height=832&bbox=370949.915%2C5706671.219%2C370964.334%2C5706686.803&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=770&height=832&bbox=370949.915%2C5706671.219%2C370964.334%2C5706686.803&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=770&height=832&bbox=370949.915%2C5706671.219%2C370964.334%2C5706686.803&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014284253120422,"2025-09-29T07:05:11.045222Z","","","","",""
"DENW52AL0000pAfz",5856,"12","","","","","2025-09-29T07:05:40.916875Z",807,28.27,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=891&height=719&bbox=382102.444%2C5718060.389%2C382139.138%2C5718089.989&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=891&height=719&bbox=382102.444%2C5718060.389%2C382139.138%2C5718089.989&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=891&height=719&bbox=382102.444%2C5718060.389%2C382139.138%2C5718089.989&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=891&height=719&bbox=382102.444%2C5718060.389%2C382139.138%2C5718089.989&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=891&height=719&bbox=382102.444%2C5718060.389%2C382139.138%2C5718089.989&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014305114746093,"2025-09-29T07:05:40.916894Z","","","","",""
"DENW12AL0000fZF8",5857,"12","","","","","2025-09-29T07:05:48.264507Z",808,5.895,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=773&height=828&bbox=392734.209%2C5717565.966%2C392741.811%2C5717574.105&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=773&height=828&bbox=392734.209%2C5717565.966%2C392741.811%2C5717574.105&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=773&height=828&bbox=392734.209%2C5717565.966%2C392741.811%2C5717574.105&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=773&height=828&bbox=392734.209%2C5717565.966%2C392741.811%2C5717574.105&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=773&height=828&bbox=392734.209%2C5717565.966%2C392741.811%2C5717574.105&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014356970787048,"2025-09-29T07:05:48.264531Z","","","","",""
"DENW12AL0000euUn",5858,"12","","","","","2025-09-29T07:05:53.170836Z",809,3.463,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=631&height=1014&bbox=414292.147%2C5717444.909%2C414296.79%2C5717452.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=631&height=1014&bbox=414292.147%2C5717444.909%2C414296.79%2C5717452.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=631&height=1014&bbox=414292.147%2C5717444.909%2C414296.79%2C5717452.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=631&height=1014&bbox=414292.147%2C5717444.909%2C414296.79%2C5717452.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=631&height=1014&bbox=414292.147%2C5717444.909%2C414296.79%2C5717452.367&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014357566833496,"2025-09-29T07:05:53.170858Z","","","","",""
"DENW02AL10002hYD",5859,"12","","","","","2025-09-29T07:05:58.809374Z",810,4.154,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=783&height=817&bbox=392156.735%2C5707321.354%2C392171.443%2C5707336.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=783&height=817&bbox=392156.735%2C5707321.354%2C392171.443%2C5707336.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=783&height=817&bbox=392156.735%2C5707321.354%2C392171.443%2C5707336.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=783&height=817&bbox=392156.735%2C5707321.354%2C392171.443%2C5707336.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=783&height=817&bbox=392156.735%2C5707321.354%2C392171.443%2C5707336.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014364123344421,"2025-09-29T07:05:58.809393Z","","","","",""
"DENW12AL0000jPPU",5860,"12","","","","","2025-09-29T07:06:20.687848Z",811,20.419,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=602&height=1064&bbox=396583.487%2C5726075.887%2C396596.851%2C5726099.52&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=602&height=1064&bbox=396583.487%2C5726075.887%2C396596.851%2C5726099.52&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=602&height=1064&bbox=396583.487%2C5726075.887%2C396596.851%2C5726099.52&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=602&height=1064&bbox=396583.487%2C5726075.887%2C396596.851%2C5726099.52&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=602&height=1064&bbox=396583.487%2C5726075.887%2C396596.851%2C5726099.52&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014369487762451,"2025-09-29T07:06:20.687873Z","Solar auf dem Dach","Solar auf dem Dach","Solar auf dem Dach","Solar auf dem Dach","Solar auf dem Dach"
"DENW01AL10000P0I",5861,"12","","","","","2025-09-29T07:06:29.927879Z",812,7.713,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1015&height=631&bbox=369617.228%2C5705683.275%2C369628.885%2C5705690.516&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1015&height=631&bbox=369617.228%2C5705683.275%2C369628.885%2C5705690.516&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1015&height=631&bbox=369617.228%2C5705683.275%2C369628.885%2C5705690.516&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1015&height=631&bbox=369617.228%2C5705683.275%2C369628.885%2C5705690.516&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1015&height=631&bbox=369617.228%2C5705683.275%2C369628.885%2C5705690.516&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014387369155883,"2025-09-29T07:06:29.927900Z","","","","",""
"DENW12AL0000IZKf",5862,"12","","","","","2025-09-29T07:06:37.312322Z",813,5.931,"https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1007&height=635&bbox=409189.434%2C5725570.951%2C409195.931%2C5725575.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020","https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1007&height=635&bbox=409189.434%2C5725570.951%2C409195.931%2C5725575.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021","https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=1007&height=635&bbox=409189.434%2C5725570.951%2C409195.931%2C5725575.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022","https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1007&height=635&bbox=409189.434%2C5725570.951%2C409195.931%2C5725575.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023","https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1007&height=635&bbox=409189.434%2C5725570.951%2C409195.931%2C5725575.049&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024",0.0014392137527465,"2025-09-29T07:06:37.312340Z","","","","",""
