oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW34AL000026F1,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=668&height=957&bbox=334602.8%2C5739721.965%2C334613.835%2C5739737.77&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=668&height=957&bbox=334602.8%2C5739721.965%2C334613.835%2C5739737.77&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((334609.817 5739722.866, 334607.127 5739721.965, 334602.8 5739734.889, 334611.405 5739737.77, 334613.835 5739730.513, 334607.906 5739728.527, 334609.817 5739722.866))"
DENW34AL000026F1,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=668&height=957&bbox=334602.8%2C5739721.965%2C334613.835%2C5739737.77&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=668&height=957&bbox=334602.8%2C5739721.965%2C334613.835%2C5739737.77&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((334609.817 5739722.866, 334607.127 5739721.965, 334602.8 5739734.889, 334611.405 5739737.77, 334613.835 5739730.513, 334607.906 5739728.527, 334609.817 5739722.866))"
DENW34AL000023Te,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=698&height=916&bbox=335191.8%2C5738404.827%2C335198.21%2C5738413.238&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=698&height=916&bbox=335191.8%2C5738404.827%2C335198.21%2C5738413.238&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((335191.8 5738412.006, 335196.67 5738413.238, 335197.861 5738407.611, 335198.21 5738405.961, 335193.558 5738404.827, 335191.8 5738412.006))"
DENW52AL00bAsqbr,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=732&height=874&bbox=377488.972%2C5738649.859%2C377502.992%2C5738666.606&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=732&height=874&bbox=377488.972%2C5738649.859%2C377502.992%2C5738666.606&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((377488.972 5738662.088, 377489.027 5738662.111, 377488.975 5738662.231, 377498.891 5738666.606, 377502.992 5738657.229, 377497.458 5738654.784, 377498.792 5738651.752, 377494.491 5738649.859, 377493.099 5738653.013, 377492.998 5738652.969, 377488.972 5738662.088))"
DENW52AL00bAspnA,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=895&height=715&bbox=377596.418%2C5738810.2%2C377609.931%2C5738820.997&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=895&height=715&bbox=377596.418%2C5738810.2%2C377609.931%2C5738820.997&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((377596.418 5738817.572, 377598.357 5738818.212, 377606.884 5738820.997, 377608.245 5738816.785, 377608.734 5738816.942, 377609.931 5738813.281, 377603.415 5738811.144, 377603.242 5738811.638, 377598.807 5738810.2, 377596.418 5738817.572))"
DENW34AL0000WLzB,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=899&height=712&bbox=335013.902%2C5719797.398%2C335029.739%2C5719809.936&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=899&height=712&bbox=335013.902%2C5719797.398%2C335029.739%2C5719809.936&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((335013.902 5719806.426, 335027.381 5719809.936, 335029.739 5719800.942, 335016.278 5719797.398, 335013.902 5719806.426))"
DENW34AL0000WLzB,2021,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=899&height=712&bbox=335013.902%2C5719797.398%2C335029.739%2C5719809.936&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=899&height=712&bbox=335013.902%2C5719797.398%2C335029.739%2C5719809.936&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((335013.902 5719806.426, 335027.381 5719809.936, 335029.739 5719800.942, 335016.278 5719797.398, 335013.902 5719806.426))"
DENW52AL00cbHfuw,2020,2021,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=735&height=871&bbox=367715.705%2C5717967.834%2C367721.462%2C5717974.657&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=735&height=871&bbox=367715.705%2C5717967.834%2C367721.462%2C5717974.657&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((367715.705 5717973.845, 367719.873 5717974.657, 367721.462 5717968.838, 367720.35 5717968.541, 367717.351 5717967.834, 367716.986 5717969.155, 367715.718 5717973.801, 367715.705 5717973.845))"
DENW52AL00cbHfuw,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=735&height=871&bbox=367715.705%2C5717967.834%2C367721.462%2C5717974.657&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=735&height=871&bbox=367715.705%2C5717967.834%2C367721.462%2C5717974.657&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((367715.705 5717973.845, 367719.873 5717974.657, 367721.462 5717968.838, 367720.35 5717968.541, 367717.351 5717967.834, 367716.986 5717969.155, 367715.718 5717973.801, 367715.705 5717973.845))"
DENW52AL00etEtwb,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=754&height=849&bbox=367121.618%2C5719039.439%2C367127.956%2C5719046.571&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=754&height=849&bbox=367121.618%2C5719039.439%2C367127.956%2C5719046.571&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((367121.618 5719044.696, 367124.449 5719046.571, 367127.956 5719041.279, 367125.18 5719039.439, 367122.422 5719043.51, 367121.618 5719044.696))"
DENW52AL00cbGsjk,2021,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=858&height=746&bbox=367783.882%2C5719232.786%2C367796.603%2C5719243.854&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=858&height=746&bbox=367783.882%2C5719232.786%2C367796.603%2C5719243.854&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((367783.882 5719237.376, 367786.802 5719243.854, 367796.603 5719239.405, 367793.612 5719232.786, 367785.564 5719236.482, 367785.61 5719236.583, 367783.882 5719237.376))"
DENW52AL00befvDn,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=835&height=766&bbox=373186.327%2C5719208.609%2C373196.589%2C5719218.023&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=835&height=766&bbox=373186.327%2C5719208.609%2C373196.589%2C5719218.023&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((373186.327 5719214.645, 373189.781 5719216.154, 373192.479 5719217.333, 373194.055 5719218.023, 373196.589 5719212.041, 373188.797 5719208.609, 373186.327 5719214.645))"
DENW52AL00bmjuwk,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=934&height=685&bbox=376125.143%2C5715302.583%2C376135.44%2C5715310.139&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=934&height=685&bbox=376125.143%2C5715302.583%2C376135.44%2C5715310.139&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((376125.143 5715303.669, 376125.877 5715310.139, 376130.636 5715309.603, 376134.121 5715309.209, 376134.076 5715308.841, 376135.44 5715308.685, 376134.751 5715302.583, 376125.143 5715303.669))"
DENW52AL000buuas,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=826&height=775&bbox=383805.566%2C5716876.418%2C383816.855%2C5716887.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=826&height=775&bbox=383805.566%2C5716876.418%2C383816.855%2C5716887.01&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((383805.566 5716881.733, 383808.78 5716887.01, 383815.377 5716883.001, 383815.034 5716882.424, 383816.855 5716881.306, 383815.829 5716879.609, 383816.132 5716879.426, 383814.325 5716876.418, 383805.566 5716881.733))"
DENW02AL1000Ne7H,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=992&height=645&bbox=397383.175%2C5715010.425%2C397389.345%2C5715014.434&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=992&height=645&bbox=397383.175%2C5715010.425%2C397389.345%2C5715014.434&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((397383.175 5715010.61, 397383.292 5715014.434, 397389.345 5715014.249, 397389.228 5715010.425, 397383.175 5715010.61))"
DENW12AL0000dHZv,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=781&height=820&bbox=398731.546%2C5719518.194%2C398743.376%2C5719530.618&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=781&height=820&bbox=398731.546%2C5719518.194%2C398743.376%2C5719530.618&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((398737.053 5719530.618, 398743.376 5719523.696, 398740.869 5719521.406, 398741.25 5719520.989, 398738.191 5719518.194, 398731.567 5719525.442, 398731.546 5719526.48, 398734.184 5719528.741, 398734.482 5719528.413, 398737.053 5719530.618))"
DENW12AL0000fYjY,2022,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=714&height=897&bbox=392913.794%2C5716988.843%2C392926.766%2C5717005.15&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((392920.953 5717005.15, 392920.996 5717005.052, 392926.748 5716992.045, 392926.766 5716992.009, 392919.601 5716988.843, 392913.794 5717001.986, 392920.953 5717005.15))"
DENW12AL0000dLRh,2022,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=815&height=786&bbox=398228.243%2C5716593.594%2C398245.678%2C5716610.413&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=815&height=786&bbox=398228.243%2C5716593.594%2C398245.678%2C5716610.413&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((398228.851 5716606.77, 398229.092 5716606.54, 398232.803 5716610.413, 398233.633 5716609.619, 398240.865 5716602.703, 398245.678 5716598.101, 398244.874 5716597.26, 398241.373 5716593.594, 398228.243 5716606.134, 398228.851 5716606.77))"
DENW12AL0000dLRh,2020,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=815&height=786&bbox=398228.243%2C5716593.594%2C398245.678%2C5716610.413&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=815&height=786&bbox=398228.243%2C5716593.594%2C398245.678%2C5716610.413&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((398228.851 5716606.77, 398229.092 5716606.54, 398232.803 5716610.413, 398233.633 5716609.619, 398240.865 5716602.703, 398245.678 5716598.101, 398244.874 5716597.26, 398241.373 5716593.594, 398228.243 5716606.134, 398228.851 5716606.77))"
DENW12AL00007xbK,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=850&height=753&bbox=408084.271%2C5719914.977%2C408097.47%2C5719926.661&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=850&height=753&bbox=408084.271%2C5719914.977%2C408097.47%2C5719926.661&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((408087.299 5719914.977, 408084.271 5719922.848, 408094.49 5719926.661, 408097.47 5719918.664, 408092.596 5719916.968, 408087.299 5719914.977))"
DENW12AL00007X0h,2020,2021,0,false,false,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=1213&height=528&bbox=406623.532%2C5718912.704%2C406632.495%2C5718916.605&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=1213&height=528&bbox=406623.532%2C5718912.704%2C406632.495%2C5718916.605&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,"POLYGON ((406623.54 5718912.77, 406623.532 5718916.605, 406632.495 5718916.552, 406632.493 5718912.704, 406623.54 5718912.77))"
DENW12AL000080ch,2020,2023,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=941&height=680&bbox=406890.066%2C5719526.665%2C406907.601%2C5719539.34&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=941&height=680&bbox=406890.066%2C5719526.665%2C406907.601%2C5719539.34&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((406890.066 5719533.464, 406897.47 5719539.143, 406899.476 5719536.587, 406900.763 5719537.592, 406900.931 5719537.376, 406903.449 5719539.34, 406907.601 5719534.009, 406903.398 5719530.73, 406902.319 5719532.114, 406895.334 5719526.665, 406890.066 5719533.464))"
DENW12AL000080ch,2021,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=941&height=680&bbox=406890.066%2C5719526.665%2C406907.601%2C5719539.34&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=941&height=680&bbox=406890.066%2C5719526.665%2C406907.601%2C5719539.34&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((406890.066 5719533.464, 406897.47 5719539.143, 406899.476 5719536.587, 406900.763 5719537.592, 406900.931 5719537.376, 406903.449 5719539.34, 406907.601 5719534.009, 406903.398 5719530.73, 406902.319 5719532.114, 406895.334 5719526.665, 406890.066 5719533.464))"
DENW12AL0000euzz,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=776&height=825&bbox=414024.934%2C5717946.867%2C414031.197%2C5717953.526&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=776&height=825&bbox=414024.934%2C5717946.867%2C414031.197%2C5717953.526&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((414024.934 5717951.652, 414029.247 5717953.526, 414031.197 5717948.864, 414026.862 5717946.867, 414025.454 5717950.361, 414024.934 5717951.652))"
DENW12AL0000euzz,2021,2022,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=776&height=825&bbox=414024.934%2C5717946.867%2C414031.197%2C5717953.526&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=776&height=825&bbox=414024.934%2C5717946.867%2C414031.197%2C5717953.526&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((414024.934 5717951.652, 414029.247 5717953.526, 414031.197 5717948.864, 414026.862 5717946.867, 414025.454 5717950.361, 414024.934 5717951.652))"
