oi,year_1,year_2,label,hat_solar,dach_erkennbar,haus_im_bau,dach_gereinigt,link_1,link_2,geom
DENW06AL0009NGvb,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=796&height=804&bbox=393541.543%2C5679455.558%2C393548.305%2C5679462.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=796&height=804&bbox=393541.543%2C5679455.558%2C393548.305%2C5679462.383&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((393541.543 5679458.998, 393544.137 5679462.383, 393546.698 5679460.423, 393547.212 5679461.094, 393548.305 5679460.258, 393544.699 5679455.558, 393542.247 5679457.435, 393542.742 5679458.08, 393541.543 5679458.998))"
DENW06AL0003iZIE,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=869&height=737&bbox=393210.931%2C5679924.602%2C393223.576%2C5679935.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=869&height=737&bbox=393210.931%2C5679924.602%2C393223.576%2C5679935.328&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393210.931 5679927.062, 393212.639 5679934.495, 393212.834 5679935.328, 393214.627 5679934.884, 393223.576 5679932.808, 393221.669 5679924.602, 393210.931 5679927.062))"
DENW06AL0003iZLE,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=768&height=834&bbox=393192.445%2C5679544.893%2C393199.158%2C5679552.186&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=768&height=834&bbox=393192.445%2C5679544.893%2C393199.158%2C5679552.186&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393192.445 5679551.076, 393197.956 5679552.186, 393199.158 5679546.138, 393193.465 5679544.893, 393192.445 5679551.076))"
DENW06AL0003iZLF,2021,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=800&height=800&bbox=393141.435%2C5679580.772%2C393152.349%2C5679591.691&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=800&height=800&bbox=393141.435%2C5679580.772%2C393152.349%2C5679591.691&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((393141.435 5679589.243, 393147.945 5679591.101, 393149.94 5679591.691, 393152.349 5679583.18, 393143.855 5679580.772, 393141.451 5679589.162, 393141.435 5679589.243))"
DENW06AL0003iZPd,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=850&height=753&bbox=393425.535%2C5679093.144%2C393437.285%2C5679103.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=850&height=753&bbox=393425.535%2C5679093.144%2C393437.285%2C5679103.542&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393425.535 5679094.368, 393426.482 5679103.542, 393436.167 5679102.534, 393435.981 5679100.765, 393436.08 5679100.755, 393436.888 5679099.734, 393437.285 5679098.447, 393437.155 5679097.123, 393436.509 5679095.945, 393435.487 5679095.118, 393435.388 5679095.129, 393435.203 5679093.369, 393431.602 5679093.741, 393431.54 5679093.144, 393428.746 5679093.433, 393428.807 5679094.03, 393425.535 5679094.368))"
DENW06AL0003iZQb,2023,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=837&height=764&bbox=393297.872%2C5679046.036%2C393310.331%2C5679057.41&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=837&height=764&bbox=393297.872%2C5679046.036%2C393310.331%2C5679057.41&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393297.872 5679054.565, 393298.771 5679056.162, 393300.547 5679056.663, 393302.169 5679055.75, 393308.103 5679057.41, 393308.293 5679056.731, 393309.774 5679051.41, 393310.331 5679049.446, 393309.597 5679049.236, 393310.197 5679047.11, 393306.358 5679046.036, 393305.766 5679048.15, 393301.401 5679046.928, 393299.991 5679051.901, 393298.381 5679052.786, 393297.872 5679054.565))"
DENW06AL0003iZR4,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=772&height=829&bbox=393603.169%2C5679037.262%2C393609.867%2C5679044.458&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=772&height=829&bbox=393603.169%2C5679037.262%2C393609.867%2C5679044.458&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393603.169 5679042.57, 393607.751 5679044.458, 393609.867 5679039.152, 393605.269 5679037.262, 393603.169 5679042.57))"
DENW06AL0003iZSU,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=761&height=841&bbox=393250.721%2C5678906.32%2C393261.399%2C5678918.132&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=761&height=841&bbox=393250.721%2C5678906.32%2C393261.399%2C5678918.132&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393250.721 5678908.435, 393253.019 5678918.132, 393261.399 5678916.134, 393260.63 5678912.807, 393261.126 5678912.709, 393260.352 5678909.508, 393259.867 5678909.63, 393259.069 5678906.32, 393255.248 5678907.231, 393250.721 5678908.435))"
DENW06AL0003iZSX,2022,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=782&height=819&bbox=393246.535%2C5678889.635%2C393257.891%2C5678901.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=782&height=819&bbox=393246.535%2C5678889.635%2C393257.891%2C5678901.527&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((393246.535 5678891.777, 393248.81 5678901.429, 393248.833 5678901.527, 393253.693 5678900.368, 393257.891 5678899.368, 393255.594 5678889.635, 393246.535 5678891.777))"
DENW06AL0003iZTm,2021,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=773&height=827&bbox=393109.138%2C5678768.721%2C393125.103%2C5678785.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=773&height=827&bbox=393109.138%2C5678768.721%2C393125.103%2C5678785.8&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393109.138 5678776.042, 393110.576 5678780.269, 393111.762 5678779.868, 393112.503 5678782.044, 393112.976 5678781.882, 393114.302 5678785.8, 393120.265 5678783.758, 393118.928 5678779.838, 393125.103 5678777.761, 393123.407 5678772.755, 393122.222 5678773.159, 393120.708 5678768.721, 393109.285 5678772.603, 393110.321 5678775.639, 393109.138 5678776.042))"
DENW06AL0003iZTy,2022,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=803&height=797&bbox=394208.419%2C5678981.489%2C394222.722%2C5678995.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=803&height=797&bbox=394208.419%2C5678981.489%2C394222.722%2C5678995.696&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((394208.419 5678989.156, 394216.529 5678995.696, 394222.722 5678987.98, 394216.72 5678983.164, 394214.631 5678981.489, 394208.419 5678989.156))"
DENW06AL0003iZUM,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=803&height=797&bbox=394175.31%2C5678909.684%2C394184.416%2C5678918.714&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=803&height=797&bbox=394175.31%2C5678909.684%2C394184.416%2C5678918.714&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((394175.31 5678915.327, 394181.071 5678918.714, 394184.416 5678913.043, 394178.723 5678909.684, 394175.31 5678915.327))"
DENW06AL0003iZUN,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=748&height=856&bbox=394161.879%2C5678903.847%2C394176.292%2C5678920.332&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=748&height=856&bbox=394161.879%2C5678903.847%2C394176.292%2C5678920.332&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((394161.879 5678911.046, 394167.491 5678914.313, 394165.515 5678917.672, 394170.038 5678920.332, 394176.292 5678909.852, 394166.146 5678903.847, 394161.879 5678911.046))"
DENW06AL0003iZVv,2022,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=753&height=850&bbox=394205.704%2C5678124.592%2C394220.176%2C5678140.947&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=753&height=850&bbox=394205.704%2C5678124.592%2C394220.176%2C5678140.947&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((394205.704 5678136.963, 394211.979 5678140.947, 394220.176 5678128.552, 394213.867 5678124.592, 394208.815 5678132.253, 394205.704 5678136.963))"
DENW06AL0003iZXD,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=780&height=820&bbox=393627.036%2C5678358.536%2C393647.283%2C5678379.831&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=780&height=820&bbox=393627.036%2C5678358.536%2C393647.283%2C5678379.831&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((393627.036 5678368.186, 393630.348 5678372.373, 393628.482 5678373.818, 393633.224 5678379.831, 393647.283 5678368.716, 393639.233 5678358.536, 393627.036 5678368.186))"
DENW06AL0003iZXE,2021,2023,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=814&height=786&bbox=393607.401%2C5678497.22%2C393620.651%2C5678510.006&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=814&height=786&bbox=393607.401%2C5678497.22%2C393620.651%2C5678510.006&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((393607.401 5678505.646, 393616.8 5678510.006, 393620.651 5678501.586, 393611.304 5678497.22, 393607.401 5678505.646))"
DENW06AL0003iZXT,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=787&height=813&bbox=393617.832%2C5678445.876%2C393631.147%2C5678459.63&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=787&height=813&bbox=393617.832%2C5678445.876%2C393631.147%2C5678459.63&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393617.832 5678455.237, 393619.038 5678455.872, 393626.165 5678459.63, 393631.147 5678450.302, 393622.867 5678445.876, 393617.942 5678455.033, 393617.832 5678455.237))"
DENW06AL0003iZXm,2021,2024,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=839&height=763&bbox=393598.364%2C5678324.125%2C393617.54%2C5678341.553&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=839&height=763&bbox=393598.364%2C5678324.125%2C393617.54%2C5678341.553&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393598.364 5678330.832, 393611.406 5678341.553, 393617.54 5678334.091, 393610.633 5678328.421, 393609.945 5678329.177, 393604.129 5678324.39, 393604.199 5678324.292, 393603.987 5678324.125, 393600.726 5678328.123, 393600.625 5678328.034, 393598.364 5678330.832))"
DENW06AL0003iZyK,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=1129&height=567&bbox=391759.955%2C5679520.459%2C391781.031%2C5679531.042&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=1129&height=567&bbox=391759.955%2C5679520.459%2C391781.031%2C5679531.042&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((391759.955 5679521.938, 391760.726 5679531.042, 391781.031 5679529.459, 391780.338 5679520.459, 391759.955 5679521.938))"
DENW06AL0003ia59,2021,2022,0,false,true,false,true,https://geodaten.metropoleruhr.de/dop/dop_2021?language=ger&width=668&height=957&bbox=392929.939%2C5679917.374%2C392942.504%2C5679935.371&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=dop_2021,https://geodaten.metropoleruhr.de/dop/top_2022?language=ger&width=668&height=957&bbox=392929.939%2C5679917.374%2C392942.504%2C5679935.371&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2022,"POLYGON ((392929.939 5679932.647, 392936.221 5679935.371, 392936.29 5679935.212, 392942.404 5679920.955, 392942.504 5679920.72, 392935.796 5679917.374, 392929.975 5679932.545, 392929.939 5679932.647))"
DENW06AL0003ia6n,2023,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=849&height=754&bbox=392786.936%2C5679628.117%2C392803.432%2C5679642.754&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=849&height=754&bbox=392786.936%2C5679628.117%2C392803.432%2C5679642.754&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((392786.936 5679630.127, 392790.09 5679642.754, 392796.973 5679641.012, 392796.636 5679639.604, 392799.617 5679638.869, 392800.007 5679640.247, 392803.432 5679639.393, 392800.859 5679628.993, 392795.529 5679630.303, 392794.939 5679628.117, 392786.936 5679630.127))"
DENW06AL0003ia6o,2023,2024,0,true,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=562&height=1139&bbox=392827.178%2C5679629.427%2C392833.824%2C5679642.907&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=562&height=1139&bbox=392827.178%2C5679629.427%2C392833.824%2C5679642.907&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((392827.178 5679630.294, 392830.336 5679642.907, 392833.824 5679642.032, 392831.546 5679633.092, 392831.538 5679633.057, 392831.396 5679632.503, 392830.612 5679629.427, 392827.178 5679630.294))"
DENW06AL0003ia7O,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=658&height=973&bbox=392963.408%2C5679857.446%2C392970.212%2C5679867.512&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=658&height=973&bbox=392963.408%2C5679857.446%2C392970.212%2C5679867.512&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((392963.408 5679866.505, 392964.444 5679866.783, 392967.159 5679867.512, 392967.21 5679867.27, 392967.857 5679867.454, 392970.212 5679858.772, 392969.525 5679858.565, 392965.98 5679857.5, 392965.827 5679857.446, 392963.408 5679866.505))"
DENW06AL0003ia7v,2020,2023,1,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2020?language=ger&width=803&height=797&bbox=392920.614%2C5679756.926%2C392928.602%2C5679764.848&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2020,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=803&height=797&bbox=392920.614%2C5679756.926%2C392928.602%2C5679764.848&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,"POLYGON ((392920.614 5679760.937, 392924.833 5679764.848, 392928.602 5679760.844, 392924.384 5679756.926, 392920.614 5679760.937))"
DENW06AL0003ia8u,2023,2024,0,false,true,false,false,https://geodaten.metropoleruhr.de/dop/top_2023?language=ger&width=803&height=797&bbox=393062.061%2C5679796.215%2C393075.6%2C5679809.65&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2023,https://geodaten.metropoleruhr.de/dop/top_2024?language=ger&width=803&height=797&bbox=393062.061%2C5679796.215%2C393075.6%2C5679809.65&crs=EPSG%3A25832&format=image%2Fpng&request=GetMap&service=WMS&styles=&transparent=true&version=1.3.0&layers=top_2024,"POLYGON ((393062.061 5679803.285, 393068.303 5679809.65, 393071.082 5679806.916, 393072.24 5679808.098, 393074.704 5679805.507, 393073.619 5679804.411, 393075.6 5679802.469, 393069.361 5679796.215, 393062.061 5679803.285))"
